cliente_id,nome,email,celular,sexo,data_nascimento,documento,cidade,estado,cep,endereco,data_cadastro,atualizado_em
d9bfcb0e-e841-436d-8ef4-c2069f979a80,Maria Fernanda Marques,theodoro79@example.com,+55 54 2120-6003,Masculino,1997-08-23,418.329.765-64,Garcia de Ferreira,CE,87619443,"Travessa Elisa da Luz, 553",2022-10-29,2026-04-22
f5d1b2b0-619f-425c-a1c2-b9559ff6f2ab,Manuella Abreu,maria-liz51@example.net,62 2876-3004,Feminino,1997-10-12,261.803.745-62,Castro,PB,85458145,"Passarela Sophie Novais, 596",2023-04-25,2026-03-26
55fbd130-d079-4de6-adcb-003ad7b65394,Emanuelly Campos,maria-julia87@example.net,+55 89 5555-9081,Feminino,1985-01-09,268.503.947-38,Silveira do Galho,RO,05732-349,"Largo Castro, 75",2025-04-09,2026-07-05
f1a9baf3-f19d-4b45-94ad-b0cc3cf56b87,Isis Fernandes,riosgabriela@example.org,12 1714-2908,Feminino,2004-05-15,967.852.103-21,Santos de Aparecida,SC,56110-773,"Jardim Caio Fernandes, 421",2023-10-14,2026-01-08
13560395-01c2-4841-8624-5053981967cf,Eloah Viana,xaragao@example.org,91 9351-7418,Masculino,1994-02-14,085.241.639-33,Fernandes,MA,31173355,"Trevo Théo Siqueira, 74",2026-03-31,2026-05-22
2f69ad3d-893f-432f-a2b0-94734b4e56f8,Isadora Leão,laraazevedo@example.com,13 3879-9145,Feminino,1983-03-02,362.479.851-00,Correia do Campo,SP,21907537,"Parque de Sousa, 74",2024-01-13,2025-05-14
75882083-3355-4b5d-8a36-2bb6c5d8e564,Luara Albuquerque,moraescatarina@example.com,91 7382-3877,Masculino,1983-03-24,596.803.271-59,Rios,AP,91560916,"Distrito Pires, 88",2022-07-20,2022-10-03
a6c97368-bc4e-4e09-8e3f-29bbeb7d0b0b,Sr. Lucca Aparecida,agatharocha@example.org,95 7610-7249,Feminino,2007-01-27,690.284.571-94,Sousa Grande,PA,03800899,"Sítio Isabel Lopes, 82",2026-01-07,2026-02-28
72190dfe-1635-4e14-a2d8-baeab3337c3e,Arthur Miguel Sampaio,lucascaldeira@example.org,67 1983-2143,Feminino,1968-11-22,134.782.965-28,Souza de Costa,BA,10821-288,"Rua Rodrigo Casa Grande, 46",2024-12-12,2024-12-27
5f1f4fcd-c179-4d2b-94c0-4a19fb5171a0,Apollo Macedo,dcavalcante@example.org,43 2727-2823,Feminino,2003-09-17,671.089.524-67,Silva do Galho,AL,80996190,"Largo Sampaio, 31",2026-07-06,2026-07-07
edfb5e11-baf6-459f-a8cc-817a3f335e24,Srta. Maria Júlia da Costa,rezendemaya@example.org,13 7418-3389,Masculino,1989-03-15,204.936.518-70,Vieira,BA,02574-818,"Rodovia de Vieira, 90",2023-08-10,2024-01-29
6006576b-90a2-40c2-8b37-74b4d5045c7f,Enzo Gabriel da Mata,ana-clara85@example.net,+55 95 6179-1057,Feminino,2001-06-07,193.502.486-89,Barbosa dos Dourados,PR,05514-756,"Fazenda de Cirino, 230",2026-06-17,2026-06-17
df391c13-4fd6-4548-9880-c5b67bd0fcd9,Giovanna Barros,igor31@example.net,+55 66 0863-5483,Masculino,1982-02-16,248.053.179-14,Santos de Siqueira,RO,86737659,"Residencial Fernando Lima, 30",2024-07-30,2026-06-15
2ecd45be-1047-4daf-8a6a-1640c0914ab1,Giovanna Ribeiro,cvargas@example.net,+55 62 6798-2847,Masculino,1972-08-23,958.231.046-42,das Neves,AP,78076854,"Campo Moura, 4",2026-03-06,2026-03-30
47628382-dad1-41dd-8140-1cb907d9487a,João Felipe Viana,kcaldeira@example.com,54 6464-1002,Feminino,2004-03-24,739.486.025-65,Marques de Alves,PB,48732-265,"Praia Casa Grande, 241",2025-04-30,2025-11-11
1b213a15-0996-4fa2-828b-0d43c4a08521,Maria Melo,leonardonovais@example.net,+55 35 2125-7161,Masculino,1970-05-27,576.382.410-53,Andrade,AC,94013-372,Passarela de Castro,2023-11-16,2024-05-12
349549b4-568b-4fc9-ab1c-b0b8058f8339,Felipe Gomes,das-nevesaurora@example.net,13 8365-9342,Feminino,1967-10-09,274.305.896-00,Cirino da Praia,TO,08743686,"Lago Garcia, 55",2024-03-10,2024-08-28
c5a900a8-448e-4cf1-99bb-1f8659755e37,Sra. Liz Silva,grocha@example.com,91 5568-7400,Masculino,1989-03-30,275.680.341-35,da Rocha,PB,57597186,"Esplanada Pietra Machado, 30",2024-05-29,2025-11-05
8962398d-7c58-4bf6-b9bc-3be06e1289eb,Kevin Garcia,nicolascosta@example.com,+55 82 9931-9753,Masculino,2007-08-18,876.302.195-12,Almeida da Praia,RS,73806-872,"Travessa Ribeiro, 91",2025-05-22,2025-08-18
3c7f3dd8-3ebd-4d0c-b5b5-c0ce4ef567e8,Lorena Casa Grande,maria-helena66@example.com,+55 43 5712-2621,Masculino,1972-08-20,938.542.170-05,Garcia,BA,51442-688,"Recanto de da Rocha, 2",2025-05-27,2026-04-27
b4b4afd8-f2c4-4d0c-9080-17afeef22ffc,Maria Flor Costela,theodoro57@example.org,+55 46 5603-6781,Feminino,1968-06-10,935.647.108-84,da Conceição do Galho,DF,41955487,"Esplanada Bárbara da Conceição, 96",2023-11-15,2026-05-04
bda9aed9-ecc0-48f0-b329-360600c84ed3,Rafael Porto,stephanyazevedo@example.org,43 8908-9424,Feminino,1996-12-15,385.647.092-10,das Neves Paulista,AP,39972-936,"Feira Silveira, 264",2023-02-14,2024-07-19
14146f1b-96c3-4d6e-ac37-6d2bd2a86f39,Lucas Vieira,smarques@example.net,+55 86 4753-6548,Masculino,1985-07-11,132.908.765-86,Campos,SP,93164137,"Setor de Cavalcante, 70",2025-12-28,2026-05-24
37cabe4a-895d-4806-a775-7d40acdf6092,Ravy Dias,lsilva@example.net,+55 14 0700-8501,Feminino,1990-03-31,207.364.159-80,Rios,AP,32982114,"Campo Jesus, 455",2023-07-09,2023-11-29
7c5b4df2-4f76-4100-a25e-e51cc357aba6,Dr. Vinícius Ribeiro,hlopes@example.org,+55 47 4163-4239,Feminino,2007-09-13,216.534.079-99,Rodrigues da Serra,RO,15169-385,"Vereda Vinicius Barbosa, 844",2022-11-13,2026-03-29
e215c9f1-0d01-490b-9853-2febd2cb032e,Carolina Nogueira,rodrigomachado@example.com,+55 54 3442-5290,Masculino,1977-11-18,203.967.548-56,Pastor de Brito,RN,15748-703,"Avenida de Camargo, 3",2026-03-15,2026-03-17
2f422cfa-1aac-488d-a414-ecac96ee80ea,Luiz Gustavo Cunha,marcelocastro@example.net,24 2742-8881,Masculino,1977-05-20,910.386.542-89,da Conceição,ES,35188-400,"Chácara Pires, 416",2024-08-25,2024-11-15
5bab1575-face-4294-98ad-24dd15cd5e92,Liam Pinto,julianacassiano@example.com,79 9818-2158,Feminino,1997-10-31,849.635.712-00,Santos,PA,42623-008,"Trevo Dom da Mata, 363",2025-11-30,2025-12-22
60cc4010-e5bb-4e36-b24f-5320d56d1f50,Bento Costela,joao-guilhermegarcia@example.org,46 3224-9525,Masculino,2000-03-03,976.354.128-09,Garcia da Mata,SP,86570953,"Sítio de Andrade, 25",2022-09-24,2023-01-21
78eaa3d5-0e82-4c0b-9e75-285cd6cefcc6,Oliver Pires,antonella40@example.com,37 6391-1754,Feminino,1995-12-08,125.876.493-82,Duarte,SC,73857-733,"Lago Maria Luísa da Conceição, 73",2025-05-22,2026-01-06
fa597a38-df37-4982-8795-20418bc6048d,Bento Nogueira,bernardo75@example.org,65 8563-5427,Feminino,1979-01-11,802.746.195-20,Freitas de Dias,GO,66412835,"Lago de Pereira, 64",2024-05-03,2024-05-09
559a84f5-822f-4d8f-b058-23f1de93c5f3,Dr. Luigi Peixoto,nicolecamara@example.org,+55 37 0636-0868,Masculino,1965-08-13,427.683.159-82,Barbosa da Prata,PE,17881814,Alameda Henry Gabriel Carvalho,2025-01-09,2025-07-13
df705806-7f8f-406a-9a95-15013adc4e07,Rodrigo Rodrigues,da-mataemanuelly@example.net,0800 091 9581,Feminino,1967-01-25,753.102.468-35,Cassiano de da Costa,GO,56693-168,"Ladeira de Melo, 11",2025-10-08,2025-11-15
137f0711-24b9-44ad-a1a8-558ff0b0f6bc,Dra. Emanuella Cunha,sophie85@example.com,14 9928-4524,Masculino,2008-02-07,903.461.578-20,Pires,SP,10620-800,"Largo Ester Gonçalves, 84",2024-06-28,2024-10-17
755201fc-703d-4318-a534-4f1c1497ba60,Francisco Rocha,cardosoasafe@example.com,96 2138-2998,Feminino,1974-01-06,254.076.319-70,Costela,RN,40985254,"Residencial de Porto, 868",2023-05-29,2026-07-14
4e5a6371-e18d-4a9f-87ad-749e3d69864c,Luiz Felipe Monteiro,caldeiraigor@example.org,51 7025-7278,Feminino,2004-03-25,507.431.692-80,Melo de Souza,DF,67054289,"Rua de Oliveira, 17",2026-01-29,2026-02-28
bc602aa0-7c05-4ef0-b5c3-13afbd2ab6af,Ian Lopes,matteo02@example.com,96 9725-7647,Masculino,1967-05-07,241.670.839-22,Vasconcelos,MS,81882082,"Esplanada Cavalcante, 63",2026-07-14,2026-07-19
fd1e7413-bb2b-49cd-a59a-3204aaf318b3,Gustavo Albuquerque,enzo-gabrieljesus@example.com,+55 61 7465-6058,Masculino,1972-04-08,138.564.720-53,Caldeira,AM,50693230,"Lago Luiz Miguel Melo, 94",2023-07-03,2026-04-01
b7b93628-629f-4297-be21-bd805b5fff09,Leandro Machado,joaocostela@example.org,44 6478-3837,Masculino,1971-03-13,269.831.457-55,da Mata,RS,24394-652,"Recanto Teixeira, 12",2023-10-06,2025-12-04
d8852d7b-319f-4276-9e5c-370a43893b28,Júlia Sá,davi-luizda-paz@example.com,43 4399-8250,Feminino,1994-01-11,816.403.927-69,Novais Grande,MS,57737871,"Área de Cassiano, 87",2025-11-16,2025-11-29
66ac4ac4-9335-4171-9472-7a88684b761c,Felipe Pinto,kmachado@example.net,77 4524-3915,Masculino,1975-04-28,934.517.026-06,da Rocha do Norte,MT,17911-685,"Vereda Monteiro, 95",2026-05-26,2026-06-04
ce747bfc-6201-47e0-856e-c2885ca0dd16,Ayla Guerra,luigi13@example.com,+55 11 6762-3015,Masculino,1991-01-28,104.736.289-96,Oliveira,ES,54288381,"Trecho Luiz Otávio da Rosa, 76",2025-03-27,2026-07-07
549966f2-e144-48e9-83c0-3da8744a12c8,Luara Gonçalves,bella60@example.net,67 6453-0239,Masculino,2008-03-30,635.214.098-05,Pastor do Norte,AM,88696-643,"Esplanada Maria Helena da Mota, 36",2026-06-09,2026-06-29
a3a5ad55-348d-477f-a8c7-34636dc70a85,Lucas Gabriel Nogueira,ana-julia79@example.net,13 4843-7352,Feminino,2004-01-14,062.371.549-06,Vargas,ES,59357947,"Lago de Borges, 66",2023-08-31,2025-05-04
926b00fb-0149-4145-af2c-15b6e6e9b8c9,João Gabriel Mendes,cunhanoah@example.com,+55 53 7741-0503,Feminino,1971-11-17,241.097.836-31,Rocha,RS,38703-458,"Fazenda Rios, 34",2023-01-11,2025-09-23
0b2f4c3d-2870-4bb6-8856-af4e9cb86365,Sophie Vasconcelos,rfonseca@example.com,88 0065-6205,Masculino,1991-05-28,372.108.695-30,Cunha,SE,34149921,"Aeroporto Vargas, 53",2022-07-28,2023-12-22
4f30561e-c081-4bb3-9ce6-acf573700864,Dra. Stella Sampaio,caldeiradaniela@example.org,+55 21 0384-1091,Feminino,1971-01-12,759.231.680-30,da Mota de Goiás,RJ,84373754,"Trecho de Gonçalves, 87",2024-03-03,2025-08-28
b5301f10-e462-4586-a8d1-bb312df02379,João Felipe Melo,gsouza@example.net,31 9438-2127,Feminino,2006-06-28,816.532.709-77,Marques,SC,76739259,"Rodovia Ester Nascimento, 55",2022-12-17,2024-03-03
2faea2bd-6db0-43df-96b3-45fad682ba03,Mariane Silveira,jade63@example.org,+55 18 2445-6668,Masculino,2007-03-21,280.795.641-67,Silveira,RR,33306900,"Esplanada Maria Laura Ferreira, 92",2023-09-29,2024-03-05
19978e80-f517-444d-9642-afba85d19d92,Dr. Diego Caldeira,vargaspedro-lucas@example.org,19 6340-7666,Masculino,1999-03-24,689.701.345-57,Fonseca,AM,23235-557,"Vereda de Nunes, 42",2023-06-25,2025-02-11
13b37721-1187-4b05-827a-317116113994,Giovanna Camargo,martinsisabela@example.com,+55 74 9739-3272,Masculino,1988-11-26,034.678.925-74,Mendes do Campo,AC,80574-233,Aeroporto Fonseca,2024-12-25,2025-12-30
14638c0b-e47c-4f73-aefa-d5c36aed00e5,Agatha Costa,heloisa05@example.com,19 4992-7948,Masculino,1988-01-11,418.567.029-01,Pastor,AC,82248596,"Recanto Monteiro, 82",2022-08-07,2023-01-17
68ba4956-ba83-41c1-9758-9b4eeb7e63d9,Lorena Gonçalves,ana-beatriz49@example.net,88 5610-1408,Masculino,1996-08-11,794.053.186-75,Vieira,SC,84217902,"Lago Pedro Miguel Silveira, 1",2024-04-22,2025-11-21
e1d7831c-cb6c-4d7c-b500-00bb98942ccb,Emanuel das Neves,maria-luisa53@example.com,44 4200-9076,Feminino,1988-10-18,162.859.037-86,Costela de Ramos,PR,93986-270,"Recanto de Machado, 326",2024-12-18,2025-07-03
247dd6f8-dfd3-4cd9-bd02-e9d0809bde90,Lucas Gabriel Siqueira,salesayla@example.net,27 6848-1649,Masculino,1987-08-07,412.678.590-67,Viana da Prata,GO,51715822,"Rodovia de Sampaio, 80",2023-08-25,2025-07-31
223c09ec-c29a-4693-ad16-6cd33380a37c,Maria Fernanda Mendonça,rafaela39@example.com,+55 85 5154-4537,Masculino,2006-04-30,790.483.215-14,Rezende do Amparo,GO,43382-898,Travessa Leão,2024-12-17,2026-05-14
d03977a8-6c16-4d5f-8e63-579de18cfccf,Manuela Mendonça,carlos-eduardopereira@example.net,+55 47 3023-0315,Masculino,1988-07-17,739.521.640-70,Ribeiro de Martins,RO,41313125,"Estação de Rezende, 11",2022-10-18,2025-11-24
441ed48d-7e24-4778-8133-556e7fbb283d,Giovanna Leão,nunesbernardo@example.net,+55 19 6889-9749,Feminino,1981-06-17,714.285.960-11,da Costa Paulista,PR,77586-230,Praça Theo da Rosa,2026-03-25,2026-05-26
471b35f2-5dcf-41a4-8b19-fb7ab59b4321,Gustavo Pacheco,otaviomacedo@example.org,13 7713-3088,Masculino,1965-09-04,260.493.715-80,Vieira,RJ,04059254,"Pátio de da Mata, 63",2023-06-12,2024-04-03
3cdb91a8-758c-4535-bffc-7773d97317af,Anna Liz Cavalcante,ramosrodrigo@example.net,0800 160 5214,Feminino,1983-11-27,803.456.791-48,da Mota,MA,47760270,"Jardim de Silva, 960",2023-05-14,2023-05-22
86c400b5-8725-42cd-9d53-4d67f33cbcb8,João Vitor Cirino,lara58@example.net,+55 64 6792-2565,Masculino,2005-05-19,472.830.916-96,Guerra do Norte,PB,22660417,"Estação de Machado, 94",2023-10-05,2024-05-19
aa30b432-b4c0-4df1-abf0-ca6fbfe8a080,Pietra da Mata,mariane09@example.net,+55 62 5652-1794,Masculino,1989-03-09,924.180.763-69,Moreira,DF,04065-879,"Feira de Pereira, 84",2026-01-21,2026-07-01
5f5d771f-994f-42f9-887c-6abf2db0b1fc,Cecilia da Rocha,bernardosiqueira@example.org,+55 74 9529-2862,Masculino,2001-02-11,785.206.941-01,Correia Alegre,ES,42438368,Lago da Paz,2026-01-30,2026-06-12
d7f17fe8-f44f-4560-b7e6-cbf97a5c8607,Dra. Alice Fonseca,vcorreia@example.org,24 5965-8712,Masculino,1981-01-04,735.982.610-12,Camargo,CE,02284347,"Praia Camargo, 67",2023-10-11,2026-03-14
b25f3277-6716-46c9-bda4-3561870b96b6,Vitor Hugo Gomes,luiz-henriquegomes@example.org,95 3636-5085,Feminino,1980-12-27,630.524.978-47,Moura,AP,25784616,"Residencial Vitor Hugo Sales, 67",2024-01-30,2026-07-17
440edfdf-b2f1-4148-bfb5-3650557e3a1e,Raquel Barros,montenegronatalia@example.com,47 8599-7361,Masculino,1970-10-12,148.326.059-33,Freitas de Goiás,RO,22181-130,Fazenda Luiz Fernando Nogueira,2025-12-22,2025-12-26
f8774ad6-43d9-471d-a9d0-c727893b8d9c,Davi Vargas,luiz-gustavo16@example.org,+55 53 2178-8649,Feminino,1970-10-15,940.813.625-05,Abreu,ES,95530-866,"Feira Mendes, 864",2026-03-29,2026-06-19
2f39f918-e322-49ab-94b6-2a786b53d2da,Sr. Gustavo Henrique Santos,cteixeira@example.org,+55 51 0466-0046,Feminino,2001-09-15,316.854.729-82,Casa Grande,AC,86218-953,"Pátio Melo, 7",2025-09-21,2026-05-16
32f26173-6dab-4b92-8862-8ffb162707da,Isabela da Costa,xda-rosa@example.com,42 3257-2690,Feminino,1990-08-29,304.671.958-20,Borges do Amparo,TO,23571831,"Esplanada de Peixoto, 5",2023-03-17,2024-02-05
e03c4e13-65ae-4aa7-9d02-4d625413e5f6,Manuella Melo,jesushenry-gabriel@example.org,83 7297-4998,Feminino,1982-04-12,127.648.930-78,Nascimento Grande,DF,55879932,"Rodovia Otto Guerra, 68",2023-07-09,2025-04-23
a814944c-4dee-45be-b435-352b3787f2e1,Maria Alice Montenegro,pedro-miguelda-mata@example.org,+55 75 6837-7896,Feminino,1989-01-12,652.910.783-59,Araújo,SE,41556-075,"Ladeira de Oliveira, 2",2025-06-05,2025-09-11
c300195a-7730-43ea-8904-a315240032e4,Camila Sá,hfreitas@example.com,43 3700-2239,Masculino,1976-12-03,986.042.537-00,Macedo,PI,56640-651,"Recanto de Alves, 26",2026-06-08,2026-06-17
72f5a40d-d462-4114-ab58-5ea7434b7232,Davi Lucca Melo,souzanina@example.com,+55 35 5089-5094,Feminino,1997-08-15,837.509.214-23,Vasconcelos,PB,38226978,"Área Teixeira, 5",2024-09-28,2025-05-12
34dfbb24-9421-4b00-98d0-923c2eb63139,Kevin Rocha,fogacaaugusto@example.org,21 4560-6432,Feminino,1991-10-05,026.351.987-21,Vargas de Ferreira,TO,47651326,"Pátio Theodoro Cirino, 6",2023-07-14,2026-06-01
df76d9f0-d15e-41d2-a99d-3a5ab544500d,Srta. Clara Ramos,nicoleda-cruz@example.net,85 4524-0130,Feminino,1980-10-19,380.542.791-32,Pinto de Sales,AC,86867651,"Alameda de Barros, 39",2024-12-05,2026-03-10
ed82db92-304c-4edf-89a9-337d0f7bf0af,Srta. Nina Almeida,diegoda-conceicao@example.net,+55 91 0144-5160,Masculino,1992-04-21,175.039.482-05,Farias do Sul,PI,87333208,"Residencial Jade Teixeira, 95",2025-06-11,2026-04-07
2113e23c-e0ba-421d-bb70-c7ed620ddef9,Cecília da Luz,pcorreia@example.com,+55 94 5291-6377,Feminino,1984-11-19,853.410.729-79,Rodrigues,RO,76150-059,"Quadra Carolina Farias, 75",2026-07-14,2026-07-16
cc049094-5a23-4f4e-828b-f4cc130a8823,Ana Lívia da Luz,silveiramatheus@example.org,28 4256-8030,Masculino,2003-06-26,479.536.182-73,Ramos das Pedras,AM,55804-468,"Favela Ana Sophia Jesus, 33",2023-09-23,2024-12-22
616e0e1b-dcad-4c70-a56d-6bd2371c59da,Emanuelly da Mata,bellarios@example.net,0500 274 4583,Feminino,1988-04-07,546.219.807-85,Pires da Mata,MG,87723423,Aeroporto Antônio Porto,2026-06-30,2026-07-13
f8ca863d-0404-4b02-a3b0-eb25e0d6c12f,Vitor Hugo Campos,alice40@example.net,+55 51 6943-7013,Masculino,1989-09-16,835.297.061-59,Gomes de Correia,AP,13655656,Condomínio Pinto,2026-03-27,2026-07-04
e48fe8cd-fabc-4079-b62b-e7bf2d90c8b3,Daniel Leão,azevedoenzo@example.org,+55 86 1635-1197,Masculino,1979-04-10,976.413.582-09,Fogaça das Pedras,BA,59821785,"Setor Liz Nogueira, 10",2023-10-11,2025-10-26
b32b10c5-dee4-4fb6-9932-d211af33f009,Srta. Emanuella Monteiro,eporto@example.org,+55 54 7008-6953,Masculino,1993-08-06,348.620.597-83,Marques de Cirino,TO,27849-750,"Pátio de Silva, 56",2026-06-25,2026-07-04
71f6b9ca-6cc6-473c-a069-5859349e51c3,Oliver Castro,tcardoso@example.org,37 3988-5363,Masculino,1978-12-04,680.123.947-31,Costa,SP,89219369,"Conjunto de Ribeiro, 536",2024-04-28,2025-03-07
b23cf705-65fa-4bf3-8be6-1afb4f23d84b,Isis Pinto,fsa@example.com,+55 47 1783-3974,Masculino,1988-04-19,029.718.465-20,das Neves de Novais,MA,05788190,"Loteamento Dias, 708",2026-02-10,2026-03-12
2b19bac7-262d-4f1a-a3af-2d6915b4c2a5,Maria Cecília Leão,giovanna13@example.org,98 8134-7115,Masculino,1977-12-03,580.241.796-01,Montenegro,RO,28504-307,"Praia de Vasconcelos, 5",2023-06-28,2025-01-02
a1134b73-fb4a-45cb-93bd-b63846a509c6,Dr. Otávio Pinto,erick80@example.com,+55 38 4320-4560,Masculino,1998-08-13,829.465.013-70,Almeida Grande,SP,53825-006,"Jardim Isabela Almeida, 13",2025-12-20,2026-02-04
dfb6b7ff-5c3c-4140-bc45-76053c01e019,João Pedro Pimenta,da-rochamiguel@example.org,83 4663-0778,Feminino,1965-11-25,695.107.483-66,Siqueira de Rodrigues,MA,68244-320,"Distrito Borges, 17",2025-09-19,2025-10-07
a412107d-aaee-44ea-a9da-b66f62450123,Clarice Pires,viniciusvargas@example.net,+55 38 4915-1657,Feminino,1985-05-10,721.685.490-01,Moreira do Amparo,PB,82510-955,"Feira Mateus Borges, 9",2023-04-03,2023-04-20
e3afc7ba-9a3f-48e1-be92-187078525073,Yasmin Ribeiro,mouramaria-sophia@example.net,41 3819-8469,Feminino,2005-07-30,382.610.974-04,Montenegro Grande,MS,44970900,"Núcleo de Borges, 95",2025-05-07,2025-07-31
79cade4c-ea8d-4577-a2b0-10d9940367e5,Milena Ribeiro,isaac38@example.com,77 7551-4816,Feminino,1985-09-16,541.023.978-41,da Paz de Goiás,MS,14414-576,Campo de Aparecida,2024-09-23,2024-11-15
81d4a94c-39d2-4dba-bc5d-a7b8bf271ff3,Vitória Santos,rodriguesrhavi@example.com,51 0524-0256,Masculino,1971-05-30,698.574.231-91,Costa,CE,54030212,"Largo Rodrigo Pacheco, 57",2025-06-06,2026-04-12
bf717cd1-39d9-496b-ad3b-596367bc655a,Melissa Peixoto,hnunes@example.net,+55 94 8328-4664,Masculino,1971-06-22,579.614.083-39,Teixeira da Mata,RN,12486-274,"Lagoa de Nascimento, 5",2023-10-24,2024-05-25
f3d29faa-6905-4402-a1dc-56473a3402c8,João Gabriel das Neves,alicia74@example.net,+55 77 8453-0667,Masculino,2001-04-25,591.427.860-02,Vargas da Prata,ES,10311603,"Setor Vitor Hugo Rodrigues, 75",2025-11-10,2026-02-27
52bd0006-d31e-4b4e-a9d1-e9aeeb060b54,Joaquim Ramos,vitoria94@example.net,+55 47 3030-6954,Feminino,1977-12-21,631.247.589-19,Andrade,RJ,60478-365,"Parque Sales, 45",2023-08-28,2024-09-20
6650d46d-19ec-4f64-9941-ef7643d46319,Sara Farias,azevedoleandro@example.net,+55 64 5810-0517,Feminino,1971-08-24,163.408.752-62,Pacheco,MA,72889-361,"Rua de Fernandes, 8",2026-06-19,2026-06-29
592c4ede-b301-4184-8529-c897df1791ce,Lívia Pereira,sara20@example.com,19 8227-1156,Feminino,1996-10-23,149.738.205-04,Costa,MT,19657-071,"Parque Heitor Pimenta, 16",2023-06-16,2024-03-23
811dac1f-54f1-4f2d-820f-78fb8f6b5873,Lunna Porto,abreuana-sophia@example.org,+55 31 1196-5346,Feminino,1989-01-10,679.851.234-82,Monteiro de Costa,CE,38406488,"Residencial Costela, 60",2024-12-29,2025-03-17
184d1ab9-5ab9-4ba0-a333-7f23bd48fd3a,Léo Barros,cecilia68@example.net,+55 89 1567-0741,Masculino,1967-08-17,042.876.931-40,Siqueira,PB,17089402,Lago Campos,2024-10-24,2025-02-28
c9a09955-19ee-4395-ab50-882fa5a15808,Hellena Cavalcante,eloah97@example.org,+55 81 3334-6245,Masculino,2005-09-25,869.310.274-50,Ribeiro,RS,84382560,"Aeroporto Cavalcante, 36",2022-09-09,2023-05-01
76261042-1d88-457d-92a4-70439960db31,Maria Liz Borges,pimentaluiz-felipe@example.org,19 8749-5861,Feminino,2002-11-05,148.237.560-53,Campos,AL,05736-347,"Área de Cavalcante, 43",2025-12-31,2026-01-28
8799aa93-b275-499c-9137-aadd83fda13c,Rafael Machado,isaac94@example.org,81 0144-9220,Feminino,1965-12-30,876.430.592-92,Albuquerque,RO,44064-560,"Condomínio de Duarte, 5",2023-05-01,2023-12-07
c34efda4-16b3-4e2e-872f-8bb871666efb,Leandro da Cunha,montenegroantonella@example.net,+55 83 6740-9053,Masculino,1976-04-28,962.805.437-65,Silva,RS,11938907,"Praça Moreira, 21",2024-11-29,2025-07-04
97fc796a-2316-4572-b12e-063a70094138,Diogo Alves,ccamara@example.org,+55 75 2659-6831,Feminino,1999-08-19,182.693.704-87,Campos do Norte,DF,14252-452,"Praça Mendonça, 784",2024-02-21,2024-05-18
2bbe14c0-913a-4cdd-bc22-a41c7e4b3bdc,Dr. Fernando Andrade,melojoao-gabriel@example.org,+55 66 5525-8144,Masculino,1989-01-18,425.068.397-47,Azevedo,SC,06213096,"Via Sofia Pacheco, 761",2024-11-13,2026-02-17
afd63938-6bf1-4cfc-a118-56877747d38d,Luna da Cunha,joao-gabrielda-rosa@example.com,+55 46 9543-4224,Feminino,2005-05-19,065.937.812-40,Siqueira,AC,30091-371,"Largo Aparecida, 471",2023-07-10,2024-12-10
1964eedc-0583-4721-a42c-6d5cb97ff9a9,Sra. Bárbara Viana,agatha74@example.com,82 0315-4253,Masculino,1997-12-16,794.015.836-84,Aragão,MS,72858-108,"Residencial da Paz, 3",2023-03-12,2025-08-07
db74bc16-ff58-439c-8ebe-7ec270ba259a,Sra. Catarina Pacheco,diasdavi-lucca@example.com,12 2798-3034,Feminino,2004-07-16,690.428.371-87,Melo de da Rosa,AP,88230145,"Viela Luigi da Paz, 41",2024-10-11,2024-12-04
bc76aab8-8128-45c6-ba0c-d942d8e61832,Dr. Luiz Henrique Nascimento,zfonseca@example.org,31 5316-5783,Masculino,1981-06-20,532.607.418-44,Souza,DF,63812958,Pátio de Monteiro,2024-09-17,2026-04-15
2754c9d7-ef86-43e7-a168-d65f28a02dd5,Marcos Vinicius Pacheco,gael-henrique55@example.com,43 3776-3805,Feminino,1990-10-02,719.543.286-64,Câmara,RJ,21613605,"Lago Silveira, 405",2025-05-01,2026-03-29
f874f895-f1f5-4ce5-bc73-6f2dd9f54976,Sr. Pedro Henrique das Neves,sfonseca@example.net,+55 88 9012-9796,Masculino,2005-05-04,740.518.632-71,Abreu do Galho,TO,75456811,"Campo Yasmin Andrade, 487",2024-05-02,2024-10-12
ec33ebac-4d50-41a0-a3c5-c43a411da81e,Caleb das Neves,jda-mota@example.com,28 9907-1762,Masculino,1976-05-14,702.359.681-02,Viana,PI,23373318,"Praça de da Mota, 806",2026-07-18,2026-07-19
f3fac21f-b126-45c1-ae8a-6f94083c5867,Milena Cardoso,araujoalexandre@example.org,+55 77 9574-3316,Masculino,1982-07-10,549.601.827-76,Pacheco de Brito,PR,22641484,"Rua Novais, 397",2023-06-15,2024-09-21
3cf69b05-c01c-43fc-90d9-3cbc4c3f931b,Hadassa Garcia,luiz-gustavo28@example.com,69 4311-2859,Masculino,1993-06-26,786.192.405-01,Albuquerque de Costela,DF,06927196,"Esplanada de Carvalho, 126",2026-02-16,2026-02-25
a005d625-19c5-4a1b-bd63-32429ecb1cac,Juliana da Mata,arthurdas-neves@example.org,+55 55 5013-6548,Masculino,1988-07-19,731.602.854-80,Vasconcelos,ES,84401341,"Lagoa Letícia Monteiro, 779",2023-01-30,2024-09-29
